\0,Barrons,commensurate,"The word commensurate has to do with things that are similar in size and therefore appropriate. Many people think the death penalty is a commensurate punishment for murder. In other words, the penalty fits the crime.","b""When things are commensurate, they're fair, appropriate, and the right size. If you got a ticket for jaywalking, you shouldn't get ten years in prison \xc3\xa2\xe2\x82\xac\xe2\x80\x9d that penalty is not commensurate with the crime. The word commensurate is usually followed by with or to; one thing is commensurate with or to another.""",(adj) corresponding in size or degree or extent,"coextensive, conterminous, coterminous, commensurable, proportionate, equal","incommensurate, disproportionate, incommensurable, unequal","SPLIT AS COMMON - ENSURED -RATE. WHICH MEANS, OUR RATE WILL BE EQUAL TO THE CHEAPEST PRODUCT!","After that, the school district’s funding will be reduced commensurate with what is expected to be a substantially smaller student population., It is for $400, an amount that seems commensurate with the offense for which it atones."
0,Barrons,abstemious,"Reserve abstemious for someone who exercises restraint, especially with regard to alcohol. A rock musician may sing about enjoying wine and women, but in his private life he may be abstemious.","b'You might get the idea that abstemious is a relative of abstain with a change of consonant, but in fact the two words only share the abs- prefix, meaning ""away."" The -temious bit in this adjective is from Latin temetum, ""intoxicating drink,"" so it came to refer to someone who keeps alcohol (or other temptations) at arm\'s length. This word has the vowels a, e, i, o and u in alphabetical order; the adverb abstemiously adds the y!'","(adj) marked by temperance in indulgence, (adj) sparing in consumption of especially food and drink","light, abstentious, abstinent, ascetic, ascetical, austere, spartan, nonindulgent, strict","gluttonous, crapulous, crapulent, crapulous, edacious, esurient, rapacious, ravening, ravenous, voracious, wolfish, greedy, hoggish, piggish, piggy, porcine, swinish, overgreedy, too-greedy, indulgent","focus on 'abs' part of this word. Abs...To build a six-pack abs, eat n drink carefully","A properly dressed salad is no more abstemious than anything else., The Model T, though, marked an alignment of Ford’s abstemious style with demand."
0,Barrons,absurd,"Something absurd is really silly, absolutely ridiculous, or total nonsense. Thinking you can wear flip flops and a bikini to the North Pole is an absurd idea, for example.","b""If you run into someone dressed in an absurd outfit or watch a movie full of absurd jokes, you'll probably have a good laugh. But find yourself dealing with the absurd; you'll likely be stuck in a depressing existential crisis. The absurd describes a state of being where human life has no purpose and everything is completely irrational.""","(adj) inconsistent with reason or logic or common sense, (adj) incongruous;inviting ridicule, (n) a situation in which life seems irrational and meaningless","illogical, unlogical, cockeyed, derisory, idiotic, laughable, ludicrous, nonsensical, preposterous, ridiculous, the absurd",,surd in maths has irrational numbers....so some situations in life are irrational,"The incumbent president regarded this as an absurd anachronism., It requires the delicate balance of appreciating Brown’s attributes — legendary work ethic, artful route running, impeccable hands — while massaging his issues and being prepared to handle absurd situations."
0,Barrons,access,"Most libraries provide computers you can use to access the Internet. If chemicals are being stolen from a lab, you might ask who has access to the lab. Access is approaching or making use of something, or the ability to do so","b'Sometimes the word is applied to a person. If you work in the same room as your boss, you might have easy access to her. A really good boss will work hard to make herself accessible to her employees.  Access is from Middle English, from Middle French acces ""arrival,"" from Latin accessus ""an approach,"" from accedere ""to approach.""'","(n) the right to enter, (n) the act of approaching or entering, (n) a way of entering or leaving, (v) reach or gain access to, (n) the right to obtain or make use of or take advantage of something (as services or membership), (n) a code (a series of characters or digits) that must be entered in some way (typed or dialed or spoken) to get the use of something (a telephone line or a computer or a local area network etc.), (n) (computer science) the operation of reading or writing stored information, (v) obtain or retrieve from a storage device; as of information on a computer","accession, admission, admittance, entree, approach, get at, access code, memory access",,,"Metropolitan police, banks, defense contractors, gyms, and medical supply stores use to allow employees and customers to access buildings., A hacker might be running an access point that looks like the access point of the coffee shop you’re sitting in but isn’t."
0,Barrons,accommodate,"If you accommodate, you are making an adjustment to suit a particular purpose. If you accommodate your brother's demand for the attic room, then you give in and let him take over that space.","b'Accommodate entered English in the mid-16th century from the Latin word accommodat-, meaning ""made fitting."" Whether it refers to changing something to suit someone\'s wishes or providing someone with something he needs, accommodate typically involves making something fit. You might change your lunch plans, for example, to accommodate your best friend\'s schedule. Accommodate can also refer to providing housing or having enough space for something. You might need to open up the extra bedroom to accommodate your out-of-town guests.'","(v) have room for; hold without crowding, (v) provide with something desired or needed, (v) provide a service or favor for someone, (v) provide housing for, (v) make (one thing) compatible with (another), (v) make fit for, or change to suit a new purpose, (v) be agreeable or acceptable to","admit, hold, oblige, lodge, conciliate, reconcile, adapt, fit, suit",disoblige,accommodate->a common date->harmony->be compatible with others,"The crash was in eastern New Orleans near the city’s Lakefront Airport, which accommodates smaller aircraft., But art is supposed to be for everyone, and for that to mean something, galleries must accommodate for a variety of experiences."
0,Barrons,accomplice,"An accomplice is a cooperator or participator, commonly in criminal acts. So you’re an accomplice to the gas station robbery if you distracted the store manager while your partner in crime raided the registers for cash.","b'Coming from the Old French word complice, which means \xe2\x80\x9ca confederate,\xe2\x80\x9d an accomplice is an ally or partaker, sometimes in wrongdoing. Novelist Saul Bellow famously said that ""when we ask for advice, we are usually looking for an accomplice.\xe2\x80\x9d What he means, in more direct terms, is that we run potential plans by others because we\'re looking for approval or someone to go along with us, not because we truly want their opinion.'",(n) a person who joins with another in carrying out some plan (especially an unethical or illegal plan),confederate,,Powered by Mnemonic Dictionary,"You become an accomplice when you laugh at the buffoon slipping on the banana peel, the dim bulb licking icy metal, the jackass leaping into a whirling ceiling fan., A Tennessee inmate who says his accomplice was the one who fatally stabbed a mother and her 15-year-old daughter in 1986 is scheduled to die in the electric chair."
0,Barrons,accost,To accost is to approach someone aggressively or confront them in an inappropriate way.,"b""Accost describes a confrontation \xc3\xa2\xe2\x82\xac\xe2\x80\x9d one that's often aggressive in nature. You're likely to be accosted by angry picketers if you wear your finest fur coat to a march against animal cruelty. The paparazzi make their living by accosting celebrities, pushing in close to snap candid photos as the stars leave their limos. The drunk man who accosts his attractive female co-worker at a company cocktail party is looking for more than conversation.""","(v) speak to someone, (v) approach with an offer of sexual favors","address, come up to, hook, solicit",,"Accost=Ac(Acclerating)+Cost=>When cost shoots up in a shop, we as a person speaks with the shopkeeper to reduce the cost.Hence we iniciate the talk","They include an Oregon woman who says she was using a public shower when the professor entered fully naked and accosted her., I braced myself, but he didn’t accost me."
0,Barrons,acknowledge,"To show that you know something is to acknowledge it. Waving ""hello"" to acknowledge a friend and nodding your head ""yes"" to acknowledge that you agree with what's being said are both acts showing knowledge or acceptance of someone or something.","b'Dictionaries acknowledge that the word acknowledge has roots in the 15th and 16th centuries and is a combination of roots meaning ""accord,"" ""recognize,"" and ""understand."" Whereas ""knowledge"" is what you know, acknowledging is showing that you know. You might acknowledge that the world is round and that the moon is not made of cheese. You also can acknowledge, or give recognition, to the people who discovered these truths.'","(v) declare to be true or admit the existence or reality or truth of, (v) accept (someone) to be what is claimed or accept his power and authority, (v) accept as legally binding and valid, (v) express recognition of the presence or existence of, or acquaintance with, (v) report the receipt of, (v) express obligation, thanks, or gratitude for","admit, know, recognise, recognize, notice, receipt, recognise, recognize",deny,Powered by Mnemonic Dictionary,"While the school acknowledged Mullen’s decision, it didn’t say why he resigned., If she’s able to acknowledge whatever fear or anxiety lies underneath it, she may find it easier to stop."
0,Barrons,acme,"When something is at the very peak of perfection, reach for this noun from Greek: acme. A brilliant violinist might reach the acme of her career, but eventually she might become unstrung.","b""This noun referring to the highest point of something might sound comical because it has shown up so often in cartoons as the name of a company, such as the one that makes Wile E. Coyote's contraptions in the old Warner Brothers cartoons. But the word is actually a serious-minded import from Greek. Near synonyms for high points include zenith, summit, pinnacle, apex, and peak, but acme has a special nuance for an ultimate point of perfection.""","(n) the highest point (of something), (n) the highest level or degree attainable; the highest stage of development","apex, peak, vertex, elevation, height, meridian, peak, pinnacle, summit, superlative, tiptop, top",,Like acne=high points on skin(pimple).Acme=Highest point in ones work.,"To them, he is “Vincent” — the patron saint of psychic anguish, the acme of tortured genius., Seventy years ago, Vespa was the acme of modern metropolitan living."
0,Barrons,acquiesce,"To acquiesce is to agree to something or to give in. If your kid sister is refusing to hand over the television remote, you hope she acquiesces before your favorite show comes on.","b'The verb acquiesce comes from the Latin word acquiescere, meaning \xe2\x80\x9cto rest.\xe2\x80\x9d If you \xe2\x80\x9crest\xe2\x80\x9d or become passive in the face of something to which you object, you are giving tacit agreement. In other words, you acquiesce. If you want to go hiking with your family and your children are not interested, it will be a very tough day on the trail until they acquiesce.'",(v) agree or express agreement,"accede, assent",dissent,acQUIEsce..concentrate on the part quie. and remember quiet.. which means submissive.. or imagine some1 who is quiet will give in without any protest,"There was indignation at my failure to acquiesce immediately, overt scorn at the suggestion of first building a little rapport., Omar responded to Israel’s announcement by stating it was “an affront” for the country’s prime minister, Benjamin Netanyahu, to acquiesce to pressure from Trump."
0,Barrons,acrimonious,"Locked in a mean-spirited, bitter argument? That's an acrimonious situation that might result in fists flying unless you and your opponent can cool down.","b'If you\'re familiar with the adjective acrid, which means ""having a strongly unpleasant taste or smell,"" you might guess that acrimonious probably refers to something unpleasant, too. And you\'d be right. Until the mid-nineteenth century, acrimonious meant the same thing as acrid. But while acrid is still most commonly used in a literal sense (as in ""an acrid odor""), acrimonious is now used to describe things like angry and bitter speeches or debates. Both words come to English from the Latin word  acer, meaning ""sharp."" Keep sharp objects locked up if a showdown gets too acrimonious.'",(adj) marked by strong resentment or cynicism,bitter,,Powered by Mnemonic Dictionary,"The Fed lowered its short-term interest rate by a quarter point last month, citing the acrimonious U.S.-China trade war and slowing global economies., The German driver showed great ability to overcome Hamilton in an acrimonious season which went down to the last race in Abu Dhabi."
0,Barrons,acute,Use the adjective acute for when you want to describe something as sharp or extremely serious.,"b'The word acute is one word; it\'s not two words, nor does it have anything to do with something small, cuddly, and pretty! Acute really means ""sharp"" or ""severe"" or ""intense"" and modifies certain kinds of angles in geometry or describes a certain kind of illness of short duration. The English word apparently entered the language during the sixteenth century from the Latin root acutus, which means ""sharp"" or ""pointed.""'","(adj) ending in a sharp point, (adj) extremely sharp or intense, (adj) having or demonstrating ability to recognize or draw fine distinctions, (adj) of critical importance and consequence, (adj) having or experiencing a rapid onset and short but severe course, (adj) of an angle; less than 90 degrees, (n) a mark (') placed above a vowel to indicate pronunciation","acuate, needlelike, sharp, intense, discriminating, incisive, keen, knifelike, penetrating, penetrative, piercing, sharp, critical, subacute, acute accent, ague","chronic, degenerative, obtuse","A CUTE girl, we'll ""quickly perceive"" a cute one...""keen"" to know about her..since we'll only see her for a short time in the crowd, the impact will be ""brief and severe""...these are the 3 meanings...","She was in the grip of acute depression when she drove without a seatbelt at about 100mph into the back of a lorry., She is a writer of huge compassion and acute observation, and also of dazzling style."
0,Barrons,adamant,"If you stubbornly refuse to change your mind about something, you are adamant about it.","b'This word\'s story begins in ancient Greece, where philosophers spoke about a legendary unbreakable stone or metal they called adamas (literally, ""invincible""). In English, people began to use the word to refer to something that cannot be altered, and then in the twentieth century \xe2\x80\x94 after adamant had been in English for about a thousand years \xe2\x80\x94 it came to be used as an adjective to mean ""unyielding as stone."" If you\'re adamant about something, no amount of persuasion is going to convince you otherwise.'","(n) very hard native crystalline carbon valued as a gem, (adj) impervious to pleas, persuasion, requests, or reason","diamond, adamantine, inexorable, intransigent",,Powered by Mnemonic Dictionary,"Razaq Raj, a lecturer from Leeds, whose parents are from the Pakistan-administered Kashmir, says the political crisis is not divisive in his daily life - but is adamant that he will not buy Indian products., He told me this with no prompting, I didn’t “catch” him doing anything online or otherwise, and he is adamant that he is and always will be faithful to me."
0,Barrons,adherent,"Because an adherent is usually something or someone that sticks to something or someone else, it's logical that it can also mean a person who believes in and supports a certain philosophy or leader.","b'An adherent to a cause can be called a disciple, one who believes and tries to get others to believe. It can also refer to a material that sticks to other things.  While the first meaning comes from the 15th century, the reference to a sticky substance didn\'t emerge until the 16th. In all cases, the word comes from the Latin root haer\xc3\x84\xe2\x80\x9cre ""stick,"" connected to the prefix ad- ""to,"" making the word mean ""to stick to.""'","(n) someone who believes and helps to spread the doctrine of another, (adj) sticking fast","disciple, adhesive",,"if u know the meaning of ""adhere"" which is to stick to .. den ""adhere+nt"" is someone who sticks to..","The cramped but, to its adherents, strangely comforting thought world of the counter-jihad blogs turned politics into a gigantic online game., After months of temple worship with the robot, Osaka University polled people about their experience and many Japanese adherents expressed a positive interaction."
0,Barrons,admonish,"To admonish is to scold. If you want to show someone you're not happy with his behavior, admonish him.","b'Coming to English through Old French from the Latin admonere ""to advise, remind,"" admonish is always used with an eye on improving someone\'s behavior. The exact meaning of this formal verb varies in intensity depending generally on who is being corrected. If a child or subordinate is being admonished, it means ""scold"" or ""rebuke"" whereas if someone admonishes a person with equal standing, warn or advise are closer synonyms.'","(v) take to task, (v) admonish or counsel in terms of someone's behavior, (v) warn strongly; put on guard","reprove, discourage, monish, warn, caution, monish",,"in the add of ""eak choti si love story"" monisha koiralla on orkut and she shall admonish u/warn u for doing so","Mr. Kenney, a Democrat, used the spotlight of the standoff to push for tougher gun control measures and admonished policymakers for their lack of action., Another post admonished big spending on designer labels."
0,Barrons,adroit,Someone who is adroit is clever and skillful. An adroit leader will be able to persuade people to go with his ideas. An adroit sculptor can turn a lump of clay into an object of great beauty.,"b'If you\'ve ever studied French you know that droit means ""right,"" both as in ""right of free speech"" and as in ""left and right,"" and \xc3\xa0 droit means both ""turn right"" and ""properly."" Once English people borrowed \xc3\xa0 droit, they changed the meaning slightly, from doing something ""properly"" to ""doing something well."" You may have heard the expression ""surprisingly adroit,"" as in, ""For a guy whose wife does all the cooking, he is surprisingly adroit in the kitchen.""'",(adj) quick or skillful or adept in action or thought,"clean, neat, clever, cunning, ingenious, co-ordinated, coordinated, deft, dexterous, dextrous, handy, light-fingered, nimble-fingered, quick-witted, artful","maladroit, bumbling, bungling, butterfingered, ham-fisted, ham-handed, handless, heavy-handed, left-handed, inept, tactless, uncoordinated, nonmechanical, unmechanical, awkward","Remember with Detroit which is famous for its motorcycles,which are made by able, adept, artful, brainy, canny, clever, cunning, deft, dexterous, dextrous, expert, facile, finished, good, handy, ingenious people","Gharib strikes an adroit balance between her internal questions and external realities, which are appealingly presented through such breakout charts as “Microaggressions Bingo” and “Pyramid of Acceptable Jobs,” according to her family., Still an adroit trading house, Goldman reported equities trading revenues of $2 billion, or a 6 percent rise from last year, outperforming rival banks that reported equities revenue declined."
0,Barrons,advent,The advent of something means that it's finally here. You might be waiting for the advent of a new iPhone or for the advent of cloning. Don't hold your breath.,"b'Generally, the noun advent is used for the introduction of something important. The twentieth century saw the advent of many important inventions \xc3\xa2\xe2\x82\xac\xe2\x80\x9d including television, computers, and microwave dinners. If the word is capitalized, it has a religious meaning, referring to the period, observed in certain Christian religions, that begins on the fourth Sunday before Christmas (December 25).'",(n) arrival that has been awaited (especially of something momentous),coming,,"advent=ad + went ""went"" is the past tense of go.""ad vent"" is opposite of ""go"" which is ""come"".(ie) ""arrival"".","“It just felt like it was the advent of a new way of looking at ourselves,” Giacchino says, explaining the title., As it happens, raising money for electoral politics changed with the advent of the internet."
0,Barrons,adversary,"An adversary is an enemy or someone who opposes someone else. In tennis, you stand across the net from your adversary.","b'Adversary is related to the word adverse, meaning ""against or contrary"" \xc3\xa2\xe2\x82\xac\xe2\x80\x9dso think of an adversary is some whom you are fighting against. If you\'re the undefeated chess champion, you have bested every single one of your adversaries. The word adversary is from Middle English adversarie, from Latin adversarius, from adversus ""against.""'",(n) someone who offers opposition,"antagonist, opponent, opposer, resister",agonist,"ADam VERSus hARRY --- They are opponents , advesaries","“However, as technology changes, our adversaries’ tradecraft and communications habits will continue to evolve and adapt., He noted that “as technology changes, our adversaries’ tradecraft and communications habits will continue to evolve and adapt,” suggesting that such a system might become more useful."
0,Barrons,adverse,"Steer clear of anything adverse. If it's adverse, it's working against you — like adverse weather conditions or the adverse effects of eating too much sugar.","b'Coming from the Latin adversus meaning ""turned against,"" adverse is an adjective describing a factor that seems to work against or actively harm something. Think of the related word, adversary, which means enemy or opponent, so that if something is adverse, it acts as if it were the enemy. If you have an adverse reaction to an antibiotic, your doctor will need to prescribe a new medication.'","(adj) in an opposing direction, (adj) contrary to your interests or welfare","contrary, inauspicious, untoward",,"adverse = ad + verse (versus) versus means compilation/fight between two Opponents so, it is something which shows OPPOSITION","However, officials warned that ""potential for adverse risk to children who are absent and unsupervised is high and runs counter to child protection and raising attainment."", The deal, whose precise legal status remains unclear because of adverse Guatemalan court rulings, is unpopular in Guatemala."
0,Barrons,advocate,"An advocate (AD-və-kit) is someone who supports a cause, like an advocate for outdoor recess. Advocate (AD-və-kate) is also a verb meaning to speak in favor of, so you can advocate for that outdoor recess by urging your school to play outside!","b'As a noun, an advocate is a person who represents another person\xe2\x80\x99s interests, like a lawyer does. In fact, the word comes from the courtroom \xe2\x80\x94 it\xe2\x80\x99s from Latin advocare, to \xe2\x80\x9cadd\xe2\x80\x9d a \xe2\x80\x9cvoice.\xe2\x80\x9d To advocate is to add a voice of support to a cause or person. An advocate is anyone who adds that voice by representing another person in court, or by supporting or working toward a particular course of action.'","(n) a person who pleads for a person, cause, or idea, (n) a lawyer who pleads cases in court, (v) speak, plead, or argue in favor of, (v) push for something","advocator, exponent, proponent, counsel, counsellor, counselor, counselor-at-law, pleader, preach, recommend, urge",,Powered by Mnemonic Dictionary,"He advocated for preserving endangered languages and created a map of Alaska Native languages., In fact, advocates for low-income Vermonters see the transportation/accessibility problem every day as they provide services."
0,Barrons,aegis,"To be under the aegis of an organization is to be sponsored or protected by them. For instance, you were under the aegis of the Peace Corps when you were living in Swaziland.","b'The noun aegis comes from the Greek word Aigis, which was the name of Zeus\xe2\x80\x99s shield. That\xe2\x80\x99s Zeus, the most powerful Greek god, who probably had a pretty tough shield, even though it was made of goatskin. To say that something or someone is under the aegis of another is basically saying that they have the strength of Zeus on their side. Or, at least, whoever is protecting them will be as Zeus-like as possible in their support.'","(n) armor plate that protects the chest; the front part of a cuirass, (n) kindly endorsement and guidance","breastplate, egis, auspices, egis, protection",,sounds like ages of empire.. the game where the soldiers wear that shield.. for protection,"The keynote was a sort of inside-out narcissism: artists’ self-absorption as a publicly engulfing phenomenon, under the godlike aegis of Harald Szeemann., The force is still taking shape, and due to be headed by a retired general under the aegis of the security ministry."
0,Barrons,afflict,"To afflict is to cause suffering, pain, or misery. It’s often associated with medical conditions. Carpal Tunnel Syndrome is most likely to afflict someone who spends many hours every day typing on our computers.","b'We get afflict from the Latin word affligere, meaning \xe2\x80\x9cto strike down,\xe2\x80\x9d which is an old fashioned way of saying to get sick, or to have a condition of some kind. You could argue that chronic indecision was the main problem to afflict Hamlet, or that saying ""um,"" ""like,"" and ""you know"" are speech tics that afflict teens.'","(v) cause physical pain or suffering in, (v) cause great unhappiness for; distress",smite,,,"Many white evangelical Christians hold a faith that appeals to the comfortable rather than siding with the afflicted., In both years, there were problems similar to, though not exactly like, those afflicting the global economy and markets today."
0,Barrons,affluent,"You know you're driving through an affluent neighborhood when you see large houses, perfect landscaping, and expensive cars. Use affluent to describe wealthy people or areas.","b'In Middle English, affluent meant ""abundant, flowing,"" from Old French, from Latin afflu\xc3\x84\xe2\x80\x9cns, from affluere ""to abound in,"" from the prefix ad- ""to, at"" plus fluere ""to flow."" The meaning of ""abundant, flowing"" is still seen in phrases such as ""affluent prose."" But mostly, when you use the word affluent, the thing understood to be flowing is cash.'","(adj) having an abundant supply of money or possessions of value, (n) an affluent person; a person who is financially well off, (n) a branch that flows into the main stream","flush, loaded, moneyed, wealthy, confluent, feeder, tributary",distributary,Powered by Mnemonic Dictionary,"The one-acre lot is found in an area known as “Billionaires Row” for its affluent residents., To some extent this is a class question — kids in the more affluent areas of South Belfast didn’t face that level of indoctrination, but the working class definitely did."
